Date,Adress,Size,Rooms,Broker,Rent,Price
22 februari 2019,Beckomberga Ängsväg 22,91,4,Fastighetsbyrån Bromma,4730,4250000
21 februari 2019,Tideliusgränd 9,91,4,Fastighetsbyrån Stockholm - Södermalm,4877,7470000
21 februari 2019,Bastuhagsvägen 57,90,4,Fastighetsbyrån Enskede,5034,4500000
21 februari 2019,Tackjärnsvägen 11,93,4,Notar,3839,4200000
21 februari 2019,"Vänskapsvägen 36, 3 tr",90,3,Wallin & Co AB,5400,5500000
20 februari 2019,Ålgrytebacken 3,94,4,Notar,4133,3075000
20 februari 2019,Lillhagsvägen 32,90,4,Mäklarringen Farsta-Bandhagen-Årsta,5865,2730000
16 februari 2019,"Ymsenvägen 5, 8tr","91,5",4,SkandiaMäklarna Huddinge,4570,5250000
14 februari 2019,Jungfrugatan 22,95,4,Behrer & Partners,4946,9275000
14 februari 2019,Trollesundsvägen 21,91,4,Svensk Fastighetsförmedling Älvsjö,6346,2825000
13 februari 2019,Solberga Hagväg 7,93,4,Fastighetsbyrån Hägersten/Älvsjö,4255,4000000
13 februari 2019,"Sjöviksvägen 75, 6tr",95,4,Bjurfors Liljeholmen Hägersten,4936,6900000
13 februari 2019,"Furusundsgatan 7, 4tr",90,4,Notar,5501,7720000
12 februari 2019,"Skäftingebacken 7, 1tr",94,4,Mäklarringen Vällingby/Hässelby,6447,2305000
11 februari 2019,Älvsåkersgränd 45,95,4,SkandiaMäklarna Årsta,5597,2400000
11 februari 2019,Pilvingegatan 48,90,4,HusmanHagberg Enskede,5480,3120000
9 februari 2019,"Surbrunnsgatan 31 A, 2 tr",91,3,Mäklarhuset Stockholm Innerstan,2291,7680000
8 februari 2019,Tideliusgränd 9,91,4,Fastighetsbyrån Stockholm - Södermalm,4877,7420000
8 februari 2019,Emils gata 11A,94,4,Notar,5375,4425000
7 februari 2019,"Lötmogatan 5, 1 tr",91,3,Fastighetsbyrån Hägersten/Älvsjö,4651,5680000
7 februari 2019,Ellen Keys gata 64,92,4,SkandiaMäklarna Älvsjö,4526,4725000
6 februari 2019,Varmfrontsgatan 11,90,4,HusmanHagberg Enskede,6095,2750000
5 februari 2019,"Sandalettgatan 1, entréplan",92,4,Fastighetsbyrån Hägersten/Älvsjö,4954,4095000
5 februari 2019,"Annedalsvägen 53, 2 tr",94,4,Bjurfors Bromma,4766,4480000
5 februari 2019,"Edagränd 5, 4 tr",93,4,HusmanHagberg Farsta,5061,3750000
1 februari 2019,Kebnekaisevägen 3,90,4,Svenska Mäklarhuset Bromma,5117,4500000
31 januari 2019,"Majrovägen 23, 2tr",93,4,Svensk Fastighetsförmedling Farsta-Enskede,6417,4000000
30 januari 2019,Sjöviksbacken 47,91,4,Mäklarhuset Liljeholmen,5061,5300000
29 januari 2019,"Götgatan 94, 6 tr","94,3",4,Fastighetsbyrån Stockholm - Södermalm,2887,8275000
29 januari 2019,"Jämtlandsgatan 107, Vån 10 (11101)",91,4,Mäklarhuset Vällingby-Hässelby,4815,4210000
29 januari 2019,"Franzéngatan 77, Vån 7","91,5",4,Diplomat Fastighetmäkleri,3373,6895000
28 januari 2019,Härjedalsgatan 106,92,4,Mäklarhuset Vällingby-Hässelby,4478,3000000
24 januari 2019,"Jämtlandsgatan 99, Vån 11 (13111)",91,4,Mäklarhuset Vällingby-Hässelby,4815,4220000
23 januari 2019,"Horisontvägen 91, lgh 1401",90,4,HusmanHagberg Enskede,6684,2850000
21 januari 2019,"Oxenstiernsgatan 31, 3 tr",95,4,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,2256,7520000
19 januari 2019,Dalbobranten 32,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4607,4275000
19 januari 2019,Elinsborgsbacken 35,94,4,Hemverket AB,6329,2300000
18 januari 2019,Astri Taubes Torg 10,91,4,Mäklarringen Enskede,4815,5125000
17 januari 2019,Sjöviksbacken 47,91,4,Fastighetsbyrån Hägersten/Älvsjö,5061,5480000
17 januari 2019,"Kistvägen 14, 2 tr",92,4,ERA Enskede-Farsta kontoret,5920,4150000
17 januari 2019,"Lumaparksvägen 3, pl 5",92,4,Svenska Mäklarhuset Hammarby Sjöstad,5066,6650000
16 januari 2019,Majrovägen 37,93,4,Svensk Fastighetsförmedling Farsta-Enskede,5927,4050000
15 januari 2019,Lövängsgatan 14. 5 tr,92,4,HusmanHagberg Östermalm,4949,6800000
11 januari 2019,Svartviksslingan 51,91,4,MOHV Bromma,4641,4200000
21 december 2018,Nybohovsbacken 44,94,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5716,6300000
20 december 2018,Annedalsvägen 49,91,4,SkandiaMäklarna Spånga,4614,4200000
19 december 2018,Harplingegränd 34,95,4,SkandiaMäklarna Årsta,5469,2835000
19 december 2018,Tussmötevägen 300 4tr,"92,5",4,BOSTHLM Älvsjö,5611,3800000
13 december 2018,"Vintrosagatan 11 , 5tr",95,4,BoLiving Mäklare Stockholm AB,4843,2500000
12 december 2018,Beckomberga Allé 27,"90,5",4,Fastighetsbyrån Bromma,4214,4815000
12 december 2018,Langelandsgatan 21,"91,5",4,HusmanHagberg Kista,5358,2995000
11 december 2018,Adolfsbergsvägen 26,94,4,Svenska Mäklarhuset Bromma,4395,3700000
11 december 2018,Lingvägen 107,94,4,Mäklarringen Farsta-Bandhagen-Årsta,4175,4275000
7 december 2018,Margretelundsvägen 82,91,4,Notar,4084,5300000
6 december 2018,Fiskargatan 14,92,3,Erik Olsson Fastighetsförmedling,4348,8995000
4 december 2018,"Bastugatan 27, 4 tr",93,4,Karlsson & Uddare AB,4094,10750000
4 december 2018,"Midskeppsgatan 12, pl 4",93,4,Svenska Mäklarhuset Hammarby Sjöstad,4521,6000000
3 december 2018,Sverkersgatan 6,94,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4936,6155000
2 december 2018,"Fleminggatan 55, 4tr",95,4,Karlsson & Uddare AB,3497,7600000
30 november 2018,Sjöfartsgatan 8,94,4,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5091,6450000
30 november 2018,Sköntorpsvägen 124,94,4,Svensk Fastighetsförmedling Årsta,5218,4625000
29 november 2018,Storängsgatan 17,90,4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4370,7025000
26 november 2018,Tideliusgränd 9,91,4,Fastighetsbyrån Stockholm - Södermalm,4877,7500000
25 november 2018,Lillhagsvägen 10,90,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5819,2500000
23 november 2018,Tunnlandsvägen 85,92,4,Fastighetsbyrån Bromma,4144,4830000
23 november 2018,Adolfsbergsvägen 24,94,4,Svenska Mäklarhuset Bromma,4395,4100000
23 november 2018,"Farstavägen 108A, vån 2",90,4,HusmanHagberg Farsta,6472,2800000
22 november 2018,"Lövholmsvägen 76, 4 / 4tr",94,4,Notar,5146,6125000
21 november 2018,Gröndalsvägen 202,93,4,Fastighetsbyrån Hägersten/Älvsjö,3802,5250000
21 november 2018,Observatoriegatan 9,95,4,Bjurfors Kungsholmen,4700,9200000
17 november 2018,"Astrakangatan 100, 2tr",91,4,Fastighetsbyrån Hässelby,5560,2340000
16 november 2018,Svartviksslingan 11,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5105,3875000
15 november 2018,Sockenvägen 514,92,4,Bjurfors Hammarby/Skarpnäck & Farsta,6114,3900000
14 november 2018,Vantörsvägen 275,"94,5",4,Fastighetsbyrån Hägersten/Älvsjö,4358,4200000
14 november 2018,"Hornsgatan 141C, 5 tr",94,3,Södermäklarna,4539,6750000
12 november 2018,"Fatburs Kvarngata 27, 3tr",90,3,ERA Storstad,4917,5895000
10 november 2018,"Garagevägen 17, 3 tr",93,4,Fastighetsbyrån Enskede,4850,5400000
9 november 2018,"Kabelverksgatan 3, 4tr",94,4,BOSTHLM,4859,4800000
9 november 2018,"Skäftingebacken 3, bv",90,4,HusmanHagberg Kista,5713,2100000
8 november 2018,Skebokvarnsvägen 8,"93,5",4,MOHV Kungsholmen AB,5662,3495000
7 november 2018,"Arbetargatan 24b, ö.g.",90,4,Mäklarhuset Stockholm Innerstan,3299,6550000
7 november 2018,"Sonja Kovalevskys Gata 4, 4 tr",91,4,HusmanHagberg Vasastan,4605,7800000
6 november 2018,Mössebergsvägen 26,92,4,Fastighetsbyrån Bromma,4306,5700000
5 november 2018,Götalandsvägen 241,95,4,Fastighetsbyrån Hägersten/Älvsjö,4908,4300000
2 november 2018,Ålgrytebacken 13,94,4,Fastighetsbyrån Hägersten/Älvsjö,4175,3450000
2 november 2018,Sturehillsvägen 13,91,4,Bjurfors Liljeholmen Hägersten,4541,5625000
2 november 2018,"Jungfrugatan 28, 4tr",91,4,Eklund Stockholm New York,3816,8050000
1 november 2018,"Annedalsvägen 55, 4 tr",91,4,Bjurfors Bromma,4607,4540000
1 november 2018,"Pålsundsgatan 1B, 3tr",92,3,Svensk Fastighetsförmedling Sthlm Södermalm,3431,7150000
31 oktober 2018,Sockerbruksgränd 10,95,4,Fastighetsbyrån Stockholm - Södermalm,3775,7820000
31 oktober 2018,"Lövängsgatan 14, 4tr",92,4,Notar,4949,7100000
26 oktober 2018,Lämmelgränd 3,91,4,Fastighetsbyrån Bromma,4576,6100000
26 oktober 2018,"Bågljusvägen 3, vån 3","91,5",4,HusmanHagberg Kungsholmen,5460,6275000
25 oktober 2018,Odelbergsvägen 36,94,4,Alicia Edelman Fastighetsmäkleri,6347,5600000
24 oktober 2018,"Dianavägen 21, 2tr",92,4,Notar,2966,7050000
23 oktober 2018,Eldsbergagränd 39,95,4,SkandiaMäklarna Älvsjö,4975,2450000
22 oktober 2018,Lämmelgränd 5,91,4,SkandiaMäklarna Spånga,4575,5895000
20 oktober 2018,Regeringsgatan 87,90,4,Erik Olsson Fastighetsförmedling,1761,7900000
20 oktober 2018,Ålgrytebacken 4,94,4,Tomas Mäklarbyrå AB,4174,2800000
19 oktober 2018,Valborgsmässovägen 16,"91,5",4,Erik Olsson Fastighetsförmedling,5139,5670000
19 oktober 2018,"Solberga Hagväg 18, 4 tr",90,4,Svensk Fastighetsförmedling Älvsjö,4790,3300000
18 oktober 2018,"Vantörsvägen 283, 3 tr","93,5",4,Fastighetsbyrån Hägersten/Älvsjö,4284,4150000
18 oktober 2018,"Jaktgatan 31, 6tr",91,4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4744,7150000
18 oktober 2018,"Döbelnsgatan 58, vån 8 av 8!",92,4,Bjurfors Kungsholmen,3582,9300000
18 oktober 2018,Sköntorpsvägen 126,94,4,SkandiaMäklarna Årsta,5218,4500000
18 oktober 2018,Filipstadsbacken 56,91,4,HusmanHagberg Farsta,5429,3250000
18 oktober 2018,"Midskeppsgatan 12, pl3",93,4,Svenska Mäklarhuset Hammarby Sjöstad,4521,6100000
18 oktober 2018,Ringstedsgatan 46,"91,5",4,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,5534,3100000
17 oktober 2018,Karlskronavägen 6A,91,4,Fastighetsbyrån Enskede,5557,4395000
17 oktober 2018,Stövelvägen 5,"93,7",4,Svensk Fastighetsförmedling Älvsjö,5922,3195000
17 oktober 2018,"Sturehillsvägen 13, 7tr",91,4,SkandiaMäklarna Hägersten,4541,6195000
16 oktober 2018,Vantörsvägen 277 2 tr,95,4,Fastighetsbyrån Hägersten/Älvsjö,4358,4100000
14 oktober 2018,"Marieviksgatan 45, 1tr",91,4,SkandiaMäklarna Hägersten,4257,5395000
13 oktober 2018,Margaretha Krooks gata 3,90,4,HusmanHagberg Hägersten,4366,5495000
12 oktober 2018,Valhallavägen 152B,94,4,Erik Olsson Fastighetsförmedling,3148,7750000
12 oktober 2018,"Ekholmsvägen 208, vån 2 av 6",94,4,Brokr Fastighetsmäklare,4013,3100000
10 oktober 2018,"Götalandsvägen 232, 4 tr",93,4,BOSTHLM Älvsjö,4823,4995000
9 oktober 2018,"Ångströmsgatan 11, 6 tr",92,4,Karlsson & Uddare AB,4544,8360000
7 oktober 2018,Västertorpsvägen 158,93,4,Mäklarringen Hägersten/Skärholmen/Älvsjö,4810,3670000
7 oktober 2018,Bäverbäcksgränd 70,"90,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,6502,2200000
6 oktober 2018,"Torsplan 8, plan 20",91,4,HusmanHagberg Vasastan,5179,8750000
6 oktober 2018,"Götalandsvägen 230, 5tr",93,4,Mäklarringen Enskede,5044,4800000
5 oktober 2018,"Hårdvallsgatan 11, 7tr",92,4,Notar,5154,7050000
4 oktober 2018,"Vingårdsgatan 44, 6 / 6 tr",95,4,Södermäklarna,4436,6100000
3 oktober 2018,"Rådmansgatan 39 A, 1 tr",90,4,Erik Olsson Fastighetsförmedling,3602,8150000
2 oktober 2018,Grev Magnigatan 8,94,3,Behrer & Partners,3497,10150000
2 oktober 2018,"Sköntorpsvägen 128, 6tr",94,4,Svenska Mäklarhuset Årsta/Enskede,5118,4900000
1 oktober 2018,Folkparksvägen 160,"90,5",3,Fastighetsbyrån Hägersten/Älvsjö,5266,3700000
28 september 2018,"Rigagatan 6, 4 tr",92,4,BlumenthalHoffman Fastighetsmäkleri,3893,9400000
27 september 2018,Glasfibergatan 19,92,4,Notar,4786,4660000
27 september 2018,Färgargårdstorget 60,90,3,BOSTHLM Fastighetsmäklare AB,3772,6075000
27 september 2018,Lillhagsvägen 10,90,4,SkandiaMäklarna Älvsjö,5899,2250000
27 september 2018,Sandfjärdsgatan 84,"91,5",4,Svenska Mäklarhuset Årsta/Enskede,4627,4000000
27 september 2018,"Franzéngatan 75, 8 tr",93,4,Karlsson & Uddare AB,3576,7825000
26 september 2018,Garagevägen 9,91,4,Svensk Fastighetsförmedling Hammarbyhöjden,4632,5100000
26 september 2018,Älvsåkersgränd 45,95,4,Erik Olsson Fastighetsförmedling,5597,2310000
25 september 2018,Blecktornsstigen 12,93,4,Fastighetsbyrån Stockholm - Södermalm,5133,8350000
25 september 2018,Gamla Tyresövägen 351 B,94,4,Mäklarringen Enskede,3953,5710000
25 september 2018,"Pargasgatan 13, 1tr",93,4,Brokr Fastighetsmäklare,4917,2300000
22 september 2018,"Blecktornsstigen 3, 2,5 tr",93,4,Fastighetsbyrån Stockholm - Södermalm,5076,8800000
22 september 2018,"Ymsenvägen 5, 7tr","91,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4516,5350000
22 september 2018,Drottninggatan 110 B,91,3,Edward & Partners Fastighetsmäklare AB,2481,8600000
21 september 2018,"Olof Dalins Väg 20, 1tr",92,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,5424,7100000
20 september 2018,Svartviksslingan 86,"90,5",4,Fastighetsbyrån Bromma,5261,5420000
19 september 2018,Hantverkargatan 56,90,4,Edward & Partners Fastighetsmäklare AB,4536,7525000
16 september 2018,"Sankt Eriksplan 15, 4 tr",91,3,Mäklarhuset Stockholm Innerstan,3536,10100000
15 september 2018,Lillhagsvägen 22,90,4,SkandiaMäklarna Älvsjö,7363,2170000
14 september 2018,"Lars Forssells gata 18, vån 6","92,5",4,BOSTHLM,3493,7150000
14 september 2018,"Gröndalsvägen 149, 3tr",93,4,Notar,4115,5700000
13 september 2018,Odelbergsvägen 34,94,4,Svensk Fastighetsförmedling Hammarbyhöjden,6347,5630000
12 september 2018,"Lämmelgränd 3, 2tr",91,4,Bjurfors Bromma,4575,5320000
12 september 2018,Blackebergsbacken 1,"94,5",4,HusmanHagberg Bromma,5420,4400000
7 september 2018,"David Bagares gata 22, 1 tr",95,4,Vision Mäkleri AB,3544,8450000
7 september 2018,Luftskeppsgatan 10,90,4,HusmanHagberg Enskede,6622,2900000
6 september 2018,"Ullvidevägen 43, EP",91,4,Fastighetsbyrån Hässelby/Vällingby/Spånga,4393,2800000
5 september 2018,Beckomberga Ängsväg 20,91,4,Fastighetsbyrån Bromma,4730,4100000
5 september 2018,Ullaredsgränd 24,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5400,2825000
4 september 2018,Sandfjärdsgatan 132,"91,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4578,4410000
4 september 2018,Lillhagsvägen 36,90,4,HusmanHagberg Älvsjö,5865,2500000
1 september 2018,"Boktryckarvägen 8, vån 4 av 4",91,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5693,5600000
31 augusti 2018,Skarpnäcks Allé 66,92,4,Fastighetsbyrån Enskede,5608,3050000
31 augusti 2018,Telefonvägen 25,92,4,Bjurfors Liljeholmen Hägersten,5042,5750000
31 augusti 2018,Sibbarpsgränd 7,95,4,SkandiaMäklarna Årsta,4813,2700000
31 augusti 2018,Odelbergsvägen 21,94,3,HusmanHagberg Enskede,5727,4875000
31 augusti 2018,"Lars Forssells gata 20, 2 tr","92,5",4,Karlsson & Uddare AB,3494,6950000
31 augusti 2018,Lillhagsvägen 32,90,4,Svensk Fastighetsförmedling Älvsjö,5773,2300000
30 augusti 2018,"Förmansvägen 25, 5 tr",92,4,BOSTHLM Fastighetsmäklare AB,4385,6160000
30 augusti 2018,Ångströmsgatan 9 4tr,92,4,SkandiaMäklarna Stockholm Kungsholmen,4575,7900000
29 augusti 2018,Babordsgatan 8,"92,4",3,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4224,5500000
29 augusti 2018,Maltesholmsvägen 153,91,4,Mäklarringen Vällingby/Hässelby,6295,2590000
29 augusti 2018,Ågesta Broväg 42 4tr,94,4,HusmanHagberg Farsta,5240,3800000
28 augusti 2018,Kristallvägen 6,92,3,Fastighetsbyrån Hägersten/Älvsjö,5769,3395000
24 augusti 2018,"Slåttervallsgatan 9, Vån 6 / 6.",93,4,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4633,6650000
23 augusti 2018,Härjedalsgatan 102,92,4,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,4320,3050000
23 augusti 2018,"Södermannagatan 37, 5 tr",90,3,Innerstadsspecialisten S AB,3046,7900000
23 augusti 2018,Korphoppsgatan 23,91,4,Svensk Fastighetsförmedling Hammarby Sjöstad,4194,5700000
21 augusti 2018,Tallkrogsvägen 24,93,4,BOSTHLM,4838,5400000
13 augusti 2018,Bryggvägen 14,92,4,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4506,5800000
10 augusti 2018,Västertorpsvägen 140,95,4,Svenska Mäklarhuset Hägersten/Liljeholmen,4670,4150000
10 augusti 2018,Kratsbodavägen 46C,90,4,MOHV Bromma,4530,6000000
8 augusti 2018,Blackebergsbacken 1,"94,5",4,HusmanHagberg Bromma,5420,4500000
7 augusti 2018,"Ätravägen 18, 2 tr",90,4,Mäklarhuset Enskede,5143,4000000
6 augusti 2018,Inedalsgatan 9C,95,4,Fastighetsbyrån Stockholm - Kungsholmen,4272,6930000
2 augusti 2018,"Götgatan 116, 3tr",93,4,Södermäklarna,3968,5890000
30 juli 2018,Sankt Eriksplan 15,91,3,Eklund Stockholm New York,3502,8900000
28 juli 2018,Elinsborgsbacken 22,94,4,Länsförsäkringar Fastighetsförmedling Stockholm - Kista/Tensta,6059,2270000
24 juli 2018,Lofotengatan 15,91,4,Hemverket AB,5387,2420000
17 juli 2018,"Hållsätrabacken 32, 1 tr",94,4,Fastighetsbyrån Hägersten/Älvsjö,6134,2700000
14 juli 2018,Bäverbäcksgränd 84,"90,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,6650,2700000
12 juli 2018,"Drakenbergsgatan 15, 4tr",92,4,Fastighetsbyrån Stockholm - Södermalm,3824,6850000
9 juli 2018,"Kotkagatan 15, 5 tr",93,4,HusmanHagberg Kista,5243,2170000
6 juli 2018,"Folkparksvägen 166, vån 8","91,5",3,Svenska Mäklarhuset Älvsjö/Bandhagen,5313,3800000
2 juli 2018,"Östersundsgatan 6, Bv",91,4,Mäklarhuset Vällingby-Hässelby,4815,3300000
28 juni 2018,Fallskärmsgatan 6,"93,4",4,Svensk Fastighetsförmedling Farsta-Enskede,5505,2650000
28 juni 2018,"Kratsbodavägen 44C, 2tr",95,4,Svenska Mäklarhuset Sundbyberg,4782,5550000
26 juni 2018,Fyrvaktarkroken 70,"92,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5579,5025000
21 juni 2018,Gröndalsvägen 206,94,4,Notar,3846,4900000
21 juni 2018,Dörjgränd 4,92,4,Svensk Fastighetsförmedling Sthlm Södermalm,3539,6400000
20 juni 2018,Dalagatan 60,92,4,Innerstadsspecialisten Stockholm AB,3595,9400000
19 juni 2018,Skebokvarnsvägen 51D,"90,5",4,Svensk Fastighetsförmedling Älvsjö,4982,3895000
17 juni 2018,"Textilgatan 23, 2tr",95,4,HusmanHagberg Hammarby Sjöstad,5156,6750000
15 juni 2018,"Aprikosgatan 80, 2tr",95,4,Mäklarringen Vällingby/Hässelby,6666,2130000
15 juni 2018,"Patentgatan 1, plan 2","93,5",4,Karlsson & Uddare AB,4717,6300000
14 juni 2018,"Östersundsgatan 2, 2 tr",91,4,Mäklarringen Vällingby/Hässelby,4815,3250000
12 juni 2018,Beckomberga Ängsväg 24,91,4,SkandiaMäklarna Spånga,4730,4200000
12 juni 2018,"Husarviksgatan 10, 5tr",93,4,Notar,5106,8370000
8 juni 2018,Trollesundsvägen 17,"92,5",4,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,6439,2580000
8 juni 2018,Knäredsgränd 28,95,4,BOSTHLM Fastighetsmäklare AB,5177,2800000
8 juni 2018,"Fleminggatan 45, 3 tr",90,4,Karlsson & Uddare AB,3313,7800000
7 juni 2018,Harplingegränd 72,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,4979,2610000
7 juni 2018,Svartviksslingan 102,91,4,Notar,5345,4250000
3 juni 2018,Annedalsvägen 59,94,4,Fastighetsbyrån Bromma,4759,4510000
1 juni 2018,"Sjöbjörnsvägen 6, 3 & 4tr",94,4,Notar,5916,6495000
1 juni 2018,Lofotengatan 15,91,4,Svensk Fastighetsförmedling Kista,5695,2650000
31 maj 2018,Pilvingegatan 48,90,4,HusmanHagberg Enskede,5373,2975000
31 maj 2018,Filipstadsbacken 46,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Farsta,4745,2605000
30 maj 2018,"Idungatan 1B, 3tr",90,3,Fastighetsbyrån Stockholm - Vasastan,4753,7850000
30 maj 2018,Nockeby torg 27,95,4,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,4229,5600000
26 maj 2018,Herrängsvägen 1 C,91,4,Fastighetsbyrån Hägersten/Älvsjö,6595,3700000
25 maj 2018,Skagersvägen 26,91,4,Svensk Fastighetsförmedling Årsta,5334,5350000
25 maj 2018,"Kristinebergsvägen 38, 2tr",94,4,SkandiaMäklarna Stockholm Kungsholmen,4195,6495000
24 maj 2018,"Högbergsgatan 72, 2 tr",91,3,Svensk Fastighetsförmedling Sthlm Södermalm,3590,7785000
23 maj 2018,Ralångsvägen 1 A,93,4,Erik Olsson Fastighetsförmedling,4452,5620000
23 maj 2018,Virkesvägen 19D,93,4,FANTASTIC FRANK SJÖSTADEN,4999,6250000
21 maj 2018,Skeppargatan 96,"92,5",4,Fastighetsbyrån Stockholm – Östermalm,4713,7005000
17 maj 2018,Bergslagsvägen 74,"90,5",4,Notar,4904,4200000
16 maj 2018,Dalbobranten 30,94,4,Fastighetsbyrån Farsta/ Högdalen/ Skogås,4671,4350000
16 maj 2018,"Bo Bergmans gata 3, 3 tr",92,3,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,3186,7100000
14 maj 2018,"Ringvägen 151, 4 tr",94,3,Fastighetsbyrån Stockholm - Södermalm,3974,6950000
14 maj 2018,Hägerstensvägen 97B,"93,5",4,Svenska Mäklarhuset Hägersten/Liljeholmen,5923,5395000
11 maj 2018,"Valhallavägen 47, 2 tr",94,4,HusmanHagberg Östermalm,5012,6625000
11 maj 2018,"Melongatan 14, 3 tr",92,4,Svenska Mäklarhuset Vällingby,4687,2895000
10 maj 2018,Roslagsgatan 28,"93,4",4,Nestor Fastighetsmäkleri,2986,7100000
10 maj 2018,Beckomberga Ängsväg 47,92,4,Svenska Mäklarhuset Vällingby,5231,3995000
9 maj 2018,"Skäftingebacken 40, 6 tr",94,4,Fastighetsbyrån Kista,6290,1995000
9 maj 2018,"Norra Stationsgatan 95A, 3tr",90,4,Fastighetsbyrån Stockholm - Vasastan,3569,6450000
8 maj 2018,Beckomberga ängsväg 47,92,4,Erik Olsson Fastighetsförmedling,5231,4100000
8 maj 2018,Trollesundsvägen 45,91,4,Mäklarhuset Enskede,6469,2495000
6 maj 2018,"Drakenbergsgatan 23, 4 tr",92,4,Fastighetsbyrån Stockholm - Södermalm,3824,6875000
4 maj 2018,Svartviksslingan 71,91,4,MOHV Bromma,4764,4850000
3 maj 2018,"Ålgrytebacken 3, 3 tr",94,4,Fastighetsbyrån Hägersten/Älvsjö,4133,3110000
3 maj 2018,Jenny Nyströms gata 12,95,4,Södermäklarna,6764,3200000
3 maj 2018,Babordsgatan 7,91,4,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5120,6100000
1 maj 2018,"Ullaredsgränd 24, 3 tr, hiss",95,4,Notar,5358,2550000
27 april 2018,"Älvsjö Torg 17, 1tr",90,4,Svenska Mäklarhuset Älvsjö/Bandhagen,3636,4680000
26 april 2018,Drottningholmsvägen 55,"93,5",4,Fastighetsbyrån Stockholm - Kungsholmen,4690,7000000
25 april 2018,Henriksdalsallén 24A,"92,5",4,FANTASTIC FRANK SJÖSTADEN,4876,5850000
25 april 2018,"Ormbergsvägen 16, vån 6",92,3,Notar,5371,6025000
