Date,Adress,Size,Rooms,Broker,Rent,Price
2020126.0,Atlasgatan 3,92.0,3.0,BOSTHLM,4016.0,8450000.0
2020124.0,Folkparksvägen 182,91.5,4.0,Notar,4785.0,4580000.0
2020123.0,Sorögatan 55,91.5,4.0,Fastighetsbyrån Kista,6054.0,2700000.0
2020123.0,Furusundsgatan 7,90.0,4.0,Notar,5501.0,8595000.0
2020123.0,Nybohovsbacken 21,91.0,4.0,Mäklarhuset Liljeholmen,4060.0,5550000.0
2020122.0,Folkparksvägen 130,94.0,4.0,Svenska Mäklarhuset Älvsjö/Bandhagen,4961.0,4630000.0
2020122.0,Sandalettgatan 7,94.0,4.0,Erik Olsson Fastighetsförmedling,5029.0,5500000.0
2020121.0,Skeppstavägen 29,93.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5516.0,3440000.0
2020121.0,Gransätragränd 10,94.0,4.0,Tomas Mäklarbyrå AB,5229.0,2850000.0
2020121.0,Ågesta Broväg 63,91.0,4.0,HusmanHagberg Farsta,5707.0,3875000.0
20201130.0,Sjöviksvägen 37,93.4,4.0,Södermäklarna,4236.0,7350000.0
20201130.0,Lämmelgränd 9,91.0,4.0,Urban by ESNY,4576.0,7000000.0
20201129.0,Lugnets Allé 55,94.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5683.0,6600000.0
20201128.0,Lofotengatan 8,91.0,4.0,Unik Fastighetsförmedling AB,6683.0,2840000.0
20201127.0,Askängsbacken 20 - Högst upp!,92.0,4.0,Fastighetsbyrån Bromma,5629.0,5700000.0
20201127.0,Beckomberga Allé 6,90.5,4.0,Svenska Mäklarhuset Bromma,4220.0,4850000.0
20201127.0,Observatoriegatan 9,95.0,4.0,Historiska Hem,4700.0,10600000.0
20201126.0,Fatburs Brunnsgata 30 2tr,92.0,4.0,Fastighetsmäklarna,4393.0,8100000.0
20201125.0,Slättgårdsvägen 93,94.0,4.0,Sjöö's Fastighetsförmedling,5318.0,4225000.0
20201125.0,Sköndalsvägen 116,92.5,4.0,Bjurfors Hammarby/Skarpnäck & Farsta,4871.0,3780000.0
20201125.0,Svärdlångsvägen 5,94.7,4.0,BOSthlm Årsta,5259.0,7125000.0
20201124.0,Spikskogatan 16,94.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5029.0,5000000.0
20201124.0,Sjöfartsgatan 8,94.0,4.0,Svensk Fastighetsförmedling Hammarby Sjöstad,4802.0,9000000.0
20201120.0,Elsa Borgs Gata 66,93.0,4.0,Erik Olsson Fastighetsförmedling,6107.0,4000000.0
20201118.0,Lövholmsvägen 80,90.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4993.0,6875000.0
20201118.0,Hägerstensvägen 99A,90.0,4.0,Notar,5801.0,7250000.0
20201118.0,Falsterbovägen 10,91.0,4.0,Bjurfors Hammarby/Skarpnäck & Farsta,3835.0,4950000.0
20201117.0,Zinkens Väg 59,93.8,4.0,Fastighetsbyrån Stockholm - Södermalm,3729.0,8650000.0
20201117.0,Gullmarsvägen 2,92.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,4738.0,6000000.0
20201117.0,Kratsbodavägen 44D,90.0,4.0,Bronze Fastighetsförmedling AB,4530.0,6710000.0
20201117.0,Tellusborgsvägen 47B,90.0,4.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5408.0,8850000.0
20201113.0,Hammarby Allé 157,92.0,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,5651.0,5835000.0
20201113.0,Pollargatan 13,94.5,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4942.0,6900000.0
20201112.0,Elinsborgsbacken 18,94.0,4.0,Fastighetsbyrån Kista,6456.0,2200000.0
20201112.0,Prästgårdsgränd 12,93.0,4.0,BOSTHLM,4631.0,4370000.0
20201111.0,Gamla Tyresövägen 351 D,94.0,4.0,SkandiaMäklarna Enskede,3953.0,6300000.0
20201111.0,Johan Skyttes Väg 372,91.0,4.0,Mäklarhuset Älvsjö,5573.0,6520000.0
20201111.0,Toffelbacken 25,93.0,4.0,BOSTHLM Älvsjö,4327.0,3575000.0
20201110.0,Bränningevägen 28 A,91.0,4.0,Fastighetsbyrån Årsta,4393.0,6150000.0
20201110.0,Blecktornsstigen 6,92.0,4.0,Historiska Hem,5189.0,10000000.0
2020119.0,Tummelisas Gata 4,95.0,4.0,Svenska Mäklarhuset Bromma,5460.0,5150000.0
2020119.0,Textilgatan 21,95.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5156.0,7350000.0
2020116.0,Ellen Keys Gata 68,92.0,4.0,Hemverket AB,4599.0,5025000.0
2020116.0,Hammarögatan 11,94.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348.0,3950000.0
2020116.0,Bergsundsgatan 4,93.0,4.0,Notar,2989.0,7650000.0
2020115.0,Vättersvägen 30,95.0,4.0,BOSthlm Årsta,4144.0,5750000.0
2020114.0,Wivalliusgatan 11,90.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,4711.0,8250000.0
2020113.0,Amarantergränd 1,93.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,3373.0,8300000.0
2020113.0,Hammarögatan 11,94.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348.0,3800000.0
2020113.0,Hammarögatan 11,94.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348.0,3750000.0
2020113.0,Hammarögatan 11,94.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5348.0,3750000.0
2020113.0,Skebokvarnsvägen 4,91.0,4.0,Mäklarringen Farsta-Bandhagen-Årsta,5685.0,4675000.0
2020113.0,Gröndalsvägen 166,93.0,4.0,Notar,2799.0,6250000.0
2020113.0,Valhallavägen 152B,94.0,4.0,Mäklarringen Stockholms Innerstad,3604.0,9350000.0
2020113.0,Ålgrytevägen 29,91.5,4.0,Fastighetsmäklarna,5119.0,4200000.0
20201031.0,Anna Sandströms gata 12,95.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,4741.0,5100000.0
20201030.0,Regeringsgatan 87,90.0,4.0,Blok,1761.0,8700000.0
20201030.0,Götgatan 116,93.0,4.0,Bjurfors Södermalm,3968.0,7800000.0
20201029.0,Majrovägen 19,93.0,4.0,Fastighetsbyrån Enskede,6354.0,4000000.0
20201029.0,Nybohovsbacken 42,94.0,4.0,Bjurfors Liljeholmen Hägersten,5657.0,6800000.0
20201029.0,Majrovägen 35,93.0,4.0,ERA Enskede-Farsta kontoret,5869.0,3700000.0
20201028.0,Textilgatan 23,95.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5156.0,7500000.0
20201028.0,Spikskogatan 16,93.0,4.0,Erik Olsson Fastighetsförmedling,4992.0,4850000.0
20201028.0,Henriksdalsallén 24A,92.5,4.0,BOSTHLM Älvsjö,4664.0,6650000.0
20201027.0,Valutavägen 66 C,91.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,6106.0,5550000.0
20201027.0,Fallskärmsgatan 4,92.7,4.0,SkandiaMäklarna Enskede,5567.0,3630000.0
20201027.0,Sockenvägen 514,90.0,3.0,HusmanHagberg Enskede,5890.0,4730000.0
20201027.0,Skäftingebacken 24,91.0,4.0,Svenska Mäklarhuset Vällingby,6094.0,2050000.0
20201026.0,Luntmakargatan 63,91.0,4.0,Erik Olsson Fastighetsförmedling,3191.0,10200000.0
20201026.0,Vintrosagatan 5,95.0,4.0,BOSTHLM Älvsjö,5700.0,3200000.0
20201025.0,Önologgatan 2,95.0,4.0,Bjurfors Liljeholmen Hägersten,4759.0,7700000.0
20201023.0,Skebokvarnsvägen 366,92.5,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5953.0,4050000.0
20201023.0,Jaktgatan 31,91.0,4.0,Notar,4744.0,8800000.0
20201023.0,Sandhamnsgatan 53,91.0,4.0,Erik Olsson Fastighetsförmedling,4668.0,8050000.0
20201023.0,Essinge Brogata 3,91.0,4.0,Nestor Fastighetsmäkleri,4314.0,6850000.0
20201022.0,Edagränd 12,93.0,4.0,HusmanHagberg Farsta,5295.0,4500000.0
20201021.0,Västertorpsvägen 144,95.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5214.0,4100000.0
20201021.0,Snickerigatan 14,95.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,5237.0,7300000.0
20201021.0,Gröndalsvägen 210,93.0,4.0,Notar,3802.0,7025000.0
20201021.0,Sandalettgatan 1,93.0,4.0,Alicia Edelman Fastighetsmäkleri,4992.0,5150000.0
20201016.0,Alva Myrdals gata 8,92.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5213.0,4600000.0
20201016.0,Tunnlandsvägen 93,90.5,3.0,Svensk Fastighetsförmedling Bromma,3805.0,4600000.0
20201015.0,Svartviksslingan 88,90.5,4.0,Fastighetsbyrån Bromma,5221.0,5600000.0
20201015.0,Midskeppsgatan 10,93.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4926.0,6100000.0
20201015.0,Skaldevägen 64,93.0,3.0,Bjurfors Bromma,4877.0,5700000.0
20201015.0,Upplandsgatan 73,91.0,3.0,Vision Mäkleri AB,3665.0,11400000.0
20201014.0,Teknologgatan 7 C,91.0,4.0,Asira AB,5232.0,9400000.0
20201014.0,Fredhällsgatan 1,91.0,4.0,Mäklarhuset Essingen & Fredhäll,5278.0,8100000.0
20201013.0,Väringgatan 27,95.0,4.0,Innerstadsspecialisten S AB,4430.0,9300000.0
20201013.0,Erik Dahlbergsgatan 51,92.0,4.0,Fastighetsbyrån Stockholm – Östermalm,4077.0,9050000.0
20201013.0,Midskeppsgatan 12,93.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4926.0,6300000.0
20201013.0,Hildebergsvägen 28 2tr,94.5,4.0,Bjurfors Liljeholmen Hägersten,5492.0,5600000.0
20201012.0,Getfotsvägen 13,93.5,4.0,BOSTHLM Fastighetsmäklare AB,5098.0,5500000.0
2020109.0,Götgatan 124,94.0,4.0,Bjurfors Södermalm,3943.0,8200000.0
2020109.0,Götalandsvägen 251,94.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4857.0,4150000.0
2020109.0,Vikingagatan 26,91.0,4.0,Eklund Stockholm New York,3928.0,10200000.0
2020109.0,Fleminggatan 21,90.0,3.0,Properties & Partners Stockholm,4448.0,9650000.0
2020108.0,Lövholmsvägen 76,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5146.0,6870000.0
2020108.0,Norrtullsgatan 25B,90.0,4.0,Vision Mäkleri AB,3946.0,9710000.0
2020107.0,Maria Bangata 17,92.5,4.0,Bjurfors Södermalm,4245.0,7050000.0
2020107.0,Elsa Borgs gata 52,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Fruängen,5412.0,3640000.0
2020107.0,Sickla kanalgata 99,94.0,4.0,Notar,4774.0,7650000.0
2020106.0,Fyrvaktarkroken 40,94.0,4.0,Svensk Fastighetsförmedling Hammarbyhöjden,5147.0,5850000.0
2020106.0,Brattforsgatan 1,92.0,4.0,HusmanHagberg Farsta,5761.0,4025000.0
2020105.0,Taxgatan 4,91.0,4.0,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,4744.0,8400000.0
2020105.0,Bondegatan 74A,93.0,3.0,Fastighetsbyrån Stockholm - Södermalm,4952.0,9800000.0
2020105.0,Styrmansgatan 50,94.0,4.0,Wrede Fastighetsmäkleri,2559.0,13300000.0
2020104.0,Hammarby kaj 4,93.5,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4868.0,8300000.0
2020102.0,Wennerbergsgatan 6B,90.0,4.0,SkandiaMäklarna Stockholm Kungsholmen,4910.0,5500000.0
2020102.0,Valhallavägen 139,94.5,4.0,Notar,4434.0,8700000.0
2020102.0,Beckomberga Ängsväg 47,92.0,4.0,Bjurfors Bromma,5231.0,5100000.0
2020101.0,Malmgårdsvägen 32A,93.0,4.0,SthlmFast,6010.0,7200000.0
2020101.0,Lumagatan 13,95.0,4.0,Mäklarhuset Stockholm Innerstan,4374.0,7500000.0
20200930.0,Emils gata 9,91.0,4.0,Fastighetsbyrån Bromma,5239.0,4050000.0
20200930.0,Klintbacken 58B,90.0,4.0,Svenska Mäklarhuset Bromma,5372.0,5260000.0
20200930.0,Lövholmsvägen 82,95.0,4.0,Grand Fastighetsförmedling,5184.0,6560000.0
20200930.0,Cedergrensvägen 4,92.0,4.0,Notar,4755.0,7725000.0
20200930.0,Döbelnsgatan 67 B,91.0,4.0,Eklund Stockholm New York,3124.0,9300000.0
20200929.0,Timmermansgatan 17A,90.0,4.0,HusmanHagberg Södermalm/Gamla Stan,3078.0,7625000.0
20200929.0,Elersvägen 44,91.5,4.0,Karlsson & Uddare AB,3705.0,11050000.0
20200928.0,Heliosgatan 50,90.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5063.0,7695000.0
20200927.0,Karlbergsvägen 75,93.0,4.0,Oscars Fastighetsmäkleri,3504.0,10725000.0
20200926.0,Beckomberga Allé 27,91.0,4.0,Svenska Mäklarhuset Bromma,4262.0,5250000.0
20200925.0,Nystadsgatan 44,92.0,4.0,HusmanHagberg Kista,5026.0,2875000.0
20200925.0,Skebokvarnsvägen 4,93.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,5719.0,4200000.0
20200925.0,Torsplan 10,92.0,4.0,Behrer & Partners,5240.0,11100000.0
20200924.0,Drakenbergsgatan 11,90.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3741.0,7965000.0
20200924.0,Storängsgatan 1,94.0,4.0,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,5823.0,8000000.0
20200924.0,Skagafjordsgatan 10,93.0,4.0,Svensk Fastighetsförmedling Vällingby/Hässelby/Spånga,5459.0,3400000.0
20200922.0,Annedalsvägen 59,94.0,4.0,Bjurfors Bromma,4759.0,4750000.0
20200922.0,Beckombergavägen 219,93.0,4.0,Svenska Mäklarhuset Bromma,5369.0,5300000.0
20200922.0,Södermannagatan 37,90.0,3.0,Innerstadsspecialisten S AB,3046.0,7550000.0
20200921.0,Sibeliusgången 48,93.2,4.0,Fastighetsbyrån Kista,5428.0,2400000.0
20200921.0,Elkabelgatan 5,93.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4824.0,4900000.0
20200921.0,Hildebergsvägen 22,94.5,4.0,Södermäklarna,5492.0,5250000.0
20200918.0,Hägerstensvägen 134,90.0,4.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,4605.0,7550000.0
20200918.0,Virkesvägen 17C,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4747.0,6700000.0
20200918.0,Stagneliusvägen 23,95.0,4.0,Svensk Fastighetsförmedling Sthlm Kungsholmen,5673.0,5795000.0
20200918.0,Ullerudsbacken 51,95.0,4.0,Mäklarhuset Enskede,6046.0,4050000.0
20200917.0,Torsplan 8,91.0,4.0,Unik Fastighetsförmedling AB,5176.0,10050000.0
20200917.0,Kanngjutargränd 50,93.5,4.0,Mäklarringen Vällingby/Hässelby,6210.0,2970000.0
20200917.0,Essingestråket 44,94.0,4.0,Wallin & Co AB,4987.0,9300000.0
20200917.0,Enhörningsgränd 6,91.0,4.0,Svenska Mäklarhuset Bromma,5801.0,5800000.0
20200917.0,Tummelisas gata 4,95.0,4.0,Svenska Mäklarhuset Bromma,5460.0,4800000.0
20200917.0,Svartviksslingan 82,90.5,4.0,MOHV Bromma,5139.0,5725000.0
20200915.0,Fleminggatan 36C,90.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kungsholmen,3087.0,7800000.0
20200915.0,Lindhagensgatan 77,93.0,3.0,Widerlöv Stockholm,3971.0,6420000.0
20200914.0,Älvsjö torg 19,94.0,4.0,SkandiaMäklarna Älvsjö,4690.0,5050000.0
20200912.0,Boktryckarvägen 8,92.6,4.0,Fastighetsbyrån Hägersten/Älvsjö,5825.0,6060000.0
20200910.0,Skeppstavägen 31,93.0,4.0,Fastighetsbyrån Farsta/ Högdalen/ Skogås,5516.0,3500000.0
20200910.0,Tegelviksgatan 41,90.0,3.0,HusmanHagberg Södermalm/Gamla Stan,5279.0,6800000.0
20200910.0,Multrågatan 126,90.0,4.0,Mäklarringen Vällingby/Hässelby,5766.0,2600000.0
20200910.0,Bryggvägen 14,92.0,4.0,Mäklarhuset Stockholm Innerstan,3854.0,7100000.0
2020099.0,Sjöviksbacken 5,90.0,3.0,Fastighetsbyrån Hägersten/Älvsjö,4703.0,8350000.0
2020099.0,Lumagatan 13,95.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,4374.0,7500000.0
2020098.0,Götgatan 124,90.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3794.0,6100000.0
2020098.0,Vintrosagatan 56,90.0,4.0,BOSTHLM Älvsjö,4694.0,2450000.0
2020097.0,Solberga hagväg 13,94.0,4.0,Alicia Edelman Fastighetsmäkleri,5127.0,3700000.0
2020095.0,Redargatan 3,93.0,3.0,Svenska Mäklarhuset Hammarby Sjöstad,5135.0,6000000.0
2020094.0,Bastugatan 2,93.0,4.0,Blok,4785.0,8000000.0
2020094.0,Kabelverksgatan 32,95.0,4.0,SkandiaMäklarna Älvsjö,4944.0,5300000.0
2020093.0,Helsingforsgatan 47,90.0,4.0,HusmanHagberg Kista,5673.0,2300000.0
2020093.0,Brålunden 11,95.0,4.0,Fjelkners Fastighetsmäkleri,3849.0,6700000.0
2020093.0,Majrovägen 25,93.0,4.0,ERA Enskede-Farsta kontoret,6354.0,4025000.0
2020092.0,Drakenbergsgatan 21,92.0,4.0,Södermäklarna,3824.0,7875000.0
2020092.0,Herrängsvägen 1 B,91.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,6596.0,4750000.0
2020092.0,Gröndalsvägen 202,93.0,4.0,Notar,3953.0,7120000.0
2020091.0,Hornsgatan 45,92.0,4.0,Bjurfors Södermalm,3992.0,9300000.0
2020091.0,Drakenbergsgatan 15,92.0,4.0,Notar,3824.0,7500000.0
20200831.0,Lumaparksvägen 1,92.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5066.0,6995000.0
20200828.0,Boktryckarvägen 14,90.0,4.0,HusmanHagberg Hägersten,5429.0,5300000.0
20200828.0,Fyrvaktarkroken 70,92.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5365.0,5560000.0
20200827.0,Drakenbergsgatan 5,92.0,4.0,Fastighetsbyrån Stockholm - Södermalm,3824.0,7250000.0
20200827.0,Tomtebogatan 42,93.0,4.0,SMH Living,3719.0,10200000.0
20200827.0,Hildebergsvägen 18,95.0,4.0,BOSTHLM Älvsjö,5962.0,5505000.0
20200827.0,Norrbackagatan 33,90.0,4.0,BOSTHLM Fastighetsmäklare AB,4802.0,7000000.0
20200826.0,Horisontvägen 91,90.0,4.0,Fastighetsbyrån Enskede,6559.0,3540000.0
20200826.0,Älvsåkersgränd 10,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5243.0,2790000.0
20200826.0,Sandalettgatan 1,93.0,4.0,Mäklarhuset Älvsjö,4992.0,5410000.0
20200825.0,Karlsbodavägen 44,92.0,4.0,Fjelkners Fastighetsmäkleri,6212.0,5225000.0
20200825.0,Värtavägen 23,92.0,3.0,BlumenthalHoffman Fastighetsmäkleri,4502.0,10450000.0
20200824.0,Krukmakargatan 8,92.0,4.0,Svensk Fastighetsförmedling Sthlm Södermalm,3874.0,8250000.0
20200820.0,Stavangergatan 26,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kista/Tensta,5849.0,2610000.0
20200820.0,Sibeliusgången 44,93.2,4.0,Fastighetsbyrån Kista,5393.0,2410000.0
20200820.0,Ålgrytebacken 10,94.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,4257.0,3800000.0
20200820.0,Beckomberga Ängsväg 49,92.0,4.0,Bjurfors Bromma,5231.0,4750000.0
20200820.0,Tulegatan 43,90.3,4.0,Bjurfors Vasastan,3511.0,7905000.0
20200820.0,Nina Einhorns gata 1,92.5,4.0,Karlsson & Uddare AB,5037.0,7900000.0
20200820.0,Hammarbyterrassen 10,90.0,4.0,BOSTHLM Fastighetsmäklare AB,4876.0,7050000.0
20200814.0,Mönstringsvägen 5,92.0,4.0,Fastighetsbyrån Sundbyberg,4995.0,3650000.0
20200814.0,Norra Stationsgatan 111,95.0,4.0,Widerlöv Stockholm,4298.0,6920000.0
20200813.0,Svartviksslingan 27,90.5,3.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bromma,5118.0,5850000.0
20200812.0,Samaritgränd 1,92.0,3.0,Historiska Hem,4418.0,8750000.0
20200810.0,Söderberga Allé 38,91.0,4.0,Mäklarhuset Ekerö,6423.0,2400000.0
2020086.0,Sankt eriksgatan 85C,90.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Vasastan,2807.0,11600000.0
2020086.0,Hållövägen 13,94.5,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Enskede,5328.0,5400000.0
2020085.0,Sibeliusgången 48,93.2,4.0,Lagerlöfs,5318.0,2200000.0
2020084.0,Löjtnantsgatan 10,93.0,4.0,Svensk Fastighetsförmedling Sthlm Östermalm/Gärdet,3098.0,8600000.0
20200728.0,Bo Bergmans gata 7,94.0,3.0,Notar,3180.0,8200000.0
20200721.0,Olof Dalins Väg 18,90.0,4.0,Bostadsrättsspecialisten,6036.0,7700000.0
20200720.0,Sköndalsvägen 112,92.5,4.0,SkandiaMäklarna Trångsund/Skogås/Sköndal,4927.0,3950000.0
20200710.0,Alpvägen 25,93.0,4.0,Bjurfors Bromma,4762.0,5050000.0
20200710.0,Torsplan 10,93.0,4.0,Eklund Stockholm New York,5287.0,9975000.0
2020077.0,Hållövägen 7,93.0,4.0,Svensk Fastighetsförmedling Hammarbyhöjden,4758.0,5800000.0
2020074.0,Svartviksslingan 71,91.0,4.0,MOHV Bromma,4764.0,5730000.0
20200626.0,Kvarngatan 2,94.0,4.0,Fastighetsbyrån Stockholm - Södermalm,4433.0,8150000.0
20200626.0,Kotkagatan 15,93.0,4.0,HusmanHagberg Kista,5243.0,2400000.0
20200626.0,Beckomberga Ängsväg 41,91.0,4.0,Bjurfors Bromma,4800.0,4450000.0
20200626.0,Piongränd 11,95.0,4.0,HusmanHagberg Vällingby/Hässelby/Spånga,5568.0,2295000.0
20200625.0,Hållövägen 5,93.0,4.0,Svensk Fastighetsförmedling Hammarbyhöjden,4758.0,5850000.0
20200624.0,Bobergsgatan 71,93.7,4.0,Fastighetsbyrån Stockholm – Norra Djurgårdsstaden,2970.0,8300000.0
20200624.0,Pipersgatan 4,94.0,4.0,Karlsson & Uddare AB,3698.0,9350000.0
20200618.0,Tackjärnsvägen 11,90.5,4.0,Fastighetsbyrån Bromma,3756.0,4500000.0
20200618.0,Värtavägen 23,94.0,4.0,Fastighetsbyrån Stockholm – Östermalm,4763.0,9350000.0
20200618.0,Ormbergsvägen 9,90.0,4.0,Historiska Hem,4820.0,7600000.0
20200618.0,Löjtnantsgatan 24,91.0,4.0,Bostadsrättsspecialisten,2635.0,8375000.0
20200617.0,Bondegatan 74B,93.0,3.0,Svensk Fastighetsförmedling Sthlm Södermalm,4824.0,8630000.0
20200616.0,Hammarby Kaj 4,93.5,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4917.0,7580000.0
20200616.0,Thorildsvägen 8,92.0,3.0,Nomad Mäkleri,4730.0,9025000.0
20200616.0,Liljeholmsgränd 9,93.0,4.0,Notar,2726.0,6600000.0
20200615.0,Lidköpingsvägen 10,91.0,4.0,Svensk Fastighetsförmedling Hammarbyhöjden,4695.0,4090000.0
20200612.0,Emils Gata 11A,92.0,4.0,Bjurfors Bromma,5284.0,5200000.0
20200612.0,Ullaredsgränd 8,95.0,4.0,SkandiaMäklarna Årsta,5407.0,3000000.0
20200612.0,Maltesholmsvägen 174,93.5,4.0,Bjurfors Bromma,5479.0,2900000.0
20200611.0,Pipersgatan 26,95.0,4.0,Fastighetsbyrån Stockholm - Kungsholmen,4023.0,9300000.0
20200611.0,Krukmakargatan 5,94.0,3.0,Fastighetsbyrån Stockholm - Södermalm,3206.0,7760000.0
20200611.0,Götalandsvägen 251,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Hägersten,4701.0,4100000.0
20200611.0,Johanneshovsvägen 110,95.0,4.0,BOSthlm Årsta,5213.0,5400000.0
20200610.0,Bandyvägen 48,91.0,4.0,BOSTHLM Fastighetsmäklare AB,4695.0,6150000.0
2020069.0,Västertorpsvägen 150,95.0,4.0,Mäklarringen Sundbyberg/Solna,5214.0,3600000.0
2020069.0,Folkparksvägen 166,91.5,3.0,BOSTHLM Älvsjö,5313.0,3650000.0
2020068.0,Smedsbacksgatan 18,92.0,4.0,Fastighetsbyrån Stockholm – Östermalm,5873.0,7500000.0
2020068.0,Upplandsgatan 24A,95.0,3.0,Bjurfors Vasastan,4117.0,9100000.0
2020068.0,Sickla kanalgata 3,93.0,4.0,Svensk Fastighetsförmedling Hammarby Sjöstad,5816.0,6195000.0
2020068.0,Folkparksvägen 166,90.0,3.0,BOSTHLM Älvsjö,5164.0,3675000.0
2020068.0,Tulegatan 41,90.3,4.0,Eklund Stockholm New York,3504.0,7600000.0
2020065.0,Henriksdalsallen 36,90.5,4.0,Fastighetsbyrån Stockholm - Hammarby Sjöstad,4693.0,7650000.0
2020065.0,Hägerstensvägen 97B,90.0,4.0,Svensk Fastighetsförmedling Hägersten-Liljeholmen,5801.0,5950000.0
2020064.0,Spikskogatan 16,94.0,4.0,Erik Olsson Fastighetsförmedling,5029.0,4900000.0
2020064.0,Skebokvarnsvägen 8,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Bandhagen,5566.0,4300000.0
2020064.0,Frövigatan 12,90.0,4.0,Högdalen - ERA Hem Mäklarna,5079.0,2530000.0
2020063.0,Aprikosgatan 100,93.0,4.0,Fastighetsbyrån Hässelby/Vällingby/Spånga,6567.0,2300000.0
2020063.0,Slättåkragränd 18,95.0,4.0,Fastighetsbyrån Hägersten/Älvsjö,5255.0,2700000.0
2020062.0,Lövholmsvägen 88,94.0,4.0,Notar,5146.0,6780000.0
2020062.0,Stora kvinns väg 76,94.5,4.0,Svensk Fastighetsförmedling Älvsjö,5745.0,6300000.0
2020061.0,Beckombergavägen 215,93.0,4.0,Bjurfors Bromma,5369.0,4000000.0
2020061.0,Knäredsgränd 12,95.0,4.0,Notar,5281.0,2720000.0
20200531.0,Kristinebergsvägen 14,94.0,4.0,Widerlöv Stockholm,4003.0,6500000.0
20200529.0,Östersundsgatan 2,91.0,4.0,SkandiaMäklarna Vällingby/Hässelby/Kista,4815.0,3800000.0
20200529.0,Ormbergsvägen 10,93.0,4.0,Erik Olsson Fastighetsförmedling,3784.0,6500000.0
20200529.0,Körsbärsvägen 8,93.1,4.0,BlumenthalHoffman Fastighetsmäkleri,4299.0,8000000.0
20200528.0,Redargatan 3,93.0,3.0,Södermäklarna,5320.0,5210000.0
20200528.0,Hildebergsvägen 8,95.0,4.0,Södermäklarna,5640.0,5950000.0
20200528.0,Heliosgatan 50,95.0,4.0,Svenska Mäklarhuset Hammarby Sjöstad,5280.0,6460000.0
20200527.0,Narviksgatan 9,91.0,4.0,Länsförsäkringar Fastighetsförmedling Stockholm - Kista/Tensta,5914.0,2800000.0
20200526.0,Dalbobranten 32,94.0,4.0,Notar,4671.0,5175000.0
20200522.0,Beckomberga Allé 15,91.0,4.0,Svenska Mäklarhuset Bromma,4262.0,4950000.0
20200520.0,Sköntorpsvägen 126,94.0,4.0,SkandiaMäklarna Årsta,5218.0,5150000.0
